office,district,candidate,party,reporting_level,jurisdiction,votes
Treasurer of State,,Over Votes,,county,Lyon,1
Treasurer of State,,Under Votes,,county,Lyon,498
Treasurer of State,,Total,,county,Lyon,5201
Treasurer of State,,Michael L. Fitzgerald,,county,Madison,3104
Treasurer of State,,David D. Jamison,,county,Madison,3426
Treasurer of State,,Write-in,,county,Madison,3
Treasurer of State,,Over Votes,,county,Madison,0
Treasurer of State,,Under Votes,,county,Madison,338
Treasurer of State,,Total,,county,Madison,6871
Treasurer of State,,Michael L. Fitzgerald,,county,Mahaska,3443
Treasurer of State,,David D. Jamison,,county,Mahaska,4700
Treasurer of State,,Write-in,,county,Mahaska,3
Treasurer of State,,Over Votes,,county,Mahaska,0
Treasurer of State,,Under Votes,,county,Mahaska,359
Treasurer of State,,Total,,county,Mahaska,8505
Treasurer of State,,Michael L. Fitzgerald,,county,Marion,5678
Treasurer of State,,David D. Jamison,,county,Marion,6870
Treasurer of State,,Write-in,,county,Marion,7
Treasurer of State,,Over Votes,,county,Marion,0
Treasurer of State,,Under Votes,,county,Marion,571
Treasurer of State,,Total,,county,Marion,13126
Treasurer of State,,Michael L. Fitzgerald,,county,Marshall,7699
Treasurer of State,,David D. Jamison,,county,Marshall,6156
Treasurer of State,,Write-in,,county,Marshall,16
Treasurer of State,,Over Votes,,county,Marshall,3
Treasurer of State,,Under Votes,,county,Marshall,576
Treasurer of State,,Total,,county,Marshall,14450
Treasurer of State,,Michael L. Fitzgerald,,county,Mills,1576
Treasurer of State,,David D. Jamison,,county,Mills,3022
Treasurer of State,,Write-in,,county,Mills,2
Treasurer of State,,Over Votes,,county,Mills,0
Treasurer of State,,Under Votes,,county,Mills,356
Treasurer of State,,Total,,county,Mills,4956
Treasurer of State,,Michael L. Fitzgerald,,county,Mitchell,2253
Treasurer of State,,David D. Jamison,,county,Mitchell,1999
Treasurer of State,,Write-in,,county,Mitchell,2
Treasurer of State,,Over Votes,,county,Mitchell,0
Treasurer of State,,Under Votes,,county,Mitchell,307
Treasurer of State,,Total,,county,Mitchell,4561
Treasurer of State,,Michael L. Fitzgerald,,county,Monona,1608
Treasurer of State,,David D. Jamison,,county,Monona,1749
Treasurer of State,,Write-in,,county,Monona,2
Treasurer of State,,Over Votes,,county,Monona,0
Treasurer of State,,Under Votes,,county,Monona,246
Treasurer of State,,Total,,county,Monona,3605
Treasurer of State,,Michael L. Fitzgerald,,county,Monroe,1496
Treasurer of State,,David D. Jamison,,county,Monroe,1311
Treasurer of State,,Write-in,,county,Monroe,0
Treasurer of State,,Over Votes,,county,Monroe,0
Treasurer of State,,Under Votes,,county,Monroe,124
Treasurer of State,,Total,,county,Monroe,2931
Treasurer of State,,Michael L. Fitzgerald,,county,Montgomery,1270
Treasurer of State,,David D. Jamison,,county,Montgomery,2208
Treasurer of State,,Write-in,,county,Montgomery,0
Treasurer of State,,Over Votes,,county,Montgomery,0
Treasurer of State,,Under Votes,,county,Montgomery,233
Treasurer of State,,Total,,county,Montgomery,3711
Treasurer of State,,Michael L. Fitzgerald,,county,Muscatine,6415
Treasurer of State,,David D. Jamison,,county,Muscatine,6328
Treasurer of State,,Write-in,,county,Muscatine,5
Treasurer of State,,Over Votes,,county,Muscatine,1
Treasurer of State,,Under Votes,,county,Muscatine,680
Treasurer of State,,Total,,county,Muscatine,13429
Treasurer of State,,Michael L. Fitzgerald,,county,O'Brien,1486
Treasurer of State,,David D. Jamison,,county,O'Brien,3784
Treasurer of State,,Write-in,,county,O'Brien,2
Treasurer of State,,Over Votes,,county,O'Brien,0
Treasurer of State,,Under Votes,,county,O'Brien,282
Treasurer of State,,Total,,county,O'Brien,5554
Treasurer of State,,Michael L. Fitzgerald,,county,Osceola,635
Treasurer of State,,David D. Jamison,,county,Osceola,1618
Treasurer of State,,Write-in,,county,Osceola,2
Treasurer of State,,Over Votes,,county,Osceola,0
Treasurer of State,,Under Votes,,county,Osceola,241
Treasurer of State,,Total,,county,Osceola,2496
Treasurer of State,,Michael L. Fitzgerald,,county,Page,1476
Treasurer of State,,David D. Jamison,,county,Page,3224
Treasurer of State,,Write-in,,county,Page,0
Treasurer of State,,Over Votes,,county,Page,0
Treasurer of State,,Under Votes,,county,Page,155
Treasurer of State,,Total,,county,Page,4855
Treasurer of State,,Michael L. Fitzgerald,,county,Palo Alto,1999
Treasurer of State,,David D. Jamison,,county,Palo Alto,1665
Treasurer of State,,Write-in,,county,Palo Alto,4
Treasurer of State,,Over Votes,,county,Palo Alto,0
Treasurer of State,,Under Votes,,county,Palo Alto,318
Treasurer of State,,Total,,county,Palo Alto,3986
Treasurer of State,,Michael L. Fitzgerald,,county,Plymouth,2826
Treasurer of State,,David D. Jamison,,county,Plymouth,5524
Treasurer of State,,Write-in,,county,Plymouth,0
Treasurer of State,,Over Votes,,county,Plymouth,1
Treasurer of State,,Under Votes,,county,Plymouth,544
Treasurer of State,,Total,,county,Plymouth,8895
Treasurer of State,,Michael L. Fitzgerald,,county,Pocahontas,1394
Treasurer of State,,David D. Jamison,,county,Pocahontas,1540
Treasurer of State,,Write-in,,county,Pocahontas,2
Treasurer of State,,Over Votes,,county,Pocahontas,0
Treasurer of State,,Under Votes,,county,Pocahontas,142
Treasurer of State,,Total,,county,Pocahontas,3078
Treasurer of State,,Michael L. Fitzgerald,,county,Polk,92846
Treasurer of State,,David D. Jamison,,county,Polk,62546
Treasurer of State,,Write-in,,county,Polk,142
Treasurer of State,,Over Votes,,county,Polk,23
Treasurer of State,,Under Votes,,county,Polk,6601
Treasurer of State,,Total,,county,Polk,162158
Treasurer of State,,Michael L. Fitzgerald,,county,Pottawattamie,10643
Treasurer of State,,David D. Jamison,,county,Pottawattamie,14609
Treasurer of State,,Write-in,,county,Pottawattamie,25
Treasurer of State,,Over Votes,,county,Pottawattamie,4
Treasurer of State,,Under Votes,,county,Pottawattamie,1642
Treasurer of State,,Total,,county,Pottawattamie,26923
Treasurer of State,,Michael L. Fitzgerald,,county,Poweshiek,4303
Treasurer of State,,David D. Jamison,,county,Poweshiek,2928
Treasurer of State,,Write-in,,county,Poweshiek,1
Treasurer of State,,Over Votes,,county,Poweshiek,0
Treasurer of State,,Under Votes,,county,Poweshiek,321
Treasurer of State,,Total,,county,Poweshiek,7553
Treasurer of State,,Michael L. Fitzgerald,,county,Ringgold,1114
Treasurer of State,,David D. Jamison,,county,Ringgold,929
Treasurer of State,,Write-in,,county,Ringgold,1
Treasurer of State,,Over Votes,,county,Ringgold,0
Treasurer of State,,Under Votes,,county,Ringgold,133
Treasurer of State,,Total,,county,Ringgold,2177
Treasurer of State,,Michael L. Fitzgerald,,county,Sac,1740
Treasurer of State,,David D. Jamison,,county,Sac,1990
Treasurer of State,,Write-in,,county,Sac,3
Treasurer of State,,Over Votes,,county,Sac,0
Treasurer of State,,Under Votes,,county,Sac,251
Treasurer of State,,Total,,county,Sac,3984
Treasurer of State,,Michael L. Fitzgerald,,county,Scott,27947
Treasurer of State,,David D. Jamison,,county,Scott,26582
Treasurer of State,,Write-in,,county,Scott,42
Treasurer of State,,Over Votes,,county,Scott,0
Treasurer of State,,Under Votes,,county,Scott,2422
Treasurer of State,,Total,,county,Scott,56993
Treasurer of State,,Michael L. Fitzgerald,,county,Shelby,1528
Treasurer of State,,David D. Jamison,,county,Shelby,2386
Treasurer of State,,Write-in,,county,Shelby,4
Treasurer of State,,Over Votes,,county,Shelby,0
Treasurer of State,,Under Votes,,county,Shelby,298
Treasurer of State,,Total,,county,Shelby,4216
Treasurer of State,,Michael L. Fitzgerald,,county,Sioux,1780
Treasurer of State,,David D. Jamison,,county,Sioux,10523
Treasurer of State,,Write-in,,county,Sioux,4
Treasurer of State,,Over Votes,,county,Sioux,0
Treasurer of State,,Under Votes,,county,Sioux,583
Treasurer of State,,Total,,county,Sioux,12890
Treasurer of State,,Michael L. Fitzgerald,,county,Story,15466
Treasurer of State,,David D. Jamison,,county,Story,15880
Treasurer of State,,Write-in,,county,Story,26
Treasurer of State,,Over Votes,,county,Story,2
Treasurer of State,,Under Votes,,county,Story,1298
Treasurer of State,,Total,,county,Story,32672
Treasurer of State,,Michael L. Fitzgerald,,county,Tama,3369
Treasurer of State,,David D. Jamison,,county,Tama,2883
Treasurer of State,,Write-in,,county,Tama,2
Treasurer of State,,Over Votes,,county,Tama,2
Treasurer of State,,Under Votes,,county,Tama,305
Treasurer of State,,Total,,county,Tama,6561
Treasurer of State,,Michael L. Fitzgerald,,county,Taylor,1190
Treasurer of State,,David D. Jamison,,county,Taylor,1178
Treasurer of State,,Write-in,,county,Taylor,1
Treasurer of State,,Over Votes,,county,Taylor,0
Treasurer of State,,Under Votes,,county,Taylor,241
Treasurer of State,,Total,,county,Taylor,2610
Treasurer of State,,Michael L. Fitzgerald,,county,Union,2391
Treasurer of State,,David D. Jamison,,county,Union,2102
Treasurer of State,,Write-in,,county,Union,0
Treasurer of State,,Over Votes,,county,Union,0
Treasurer of State,,Under Votes,,county,Union,339
Treasurer of State,,Total,,county,Union,4832
Treasurer of State,,Michael L. Fitzgerald,,county,Van Buren,1133
Treasurer of State,,David D. Jamison,,county,Van Buren,1593
Treasurer of State,,Write-in,,county,Van Buren,4
Treasurer of State,,Over Votes,,county,Van Buren,0
Treasurer of State,,Under Votes,,county,Van Buren,204
Treasurer of State,,Total,,county,Van Buren,2934
Treasurer of State,,Michael L. Fitzgerald,,county,Wapello,6558
Treasurer of State,,David D. Jamison,,county,Wapello,4784
Treasurer of State,,Write-in,,county,Wapello,17
Treasurer of State,,Over Votes,,county,Wapello,2
Treasurer of State,,Under Votes,,county,Wapello,635
Treasurer of State,,Total,,county,Wapello,11996
Treasurer of State,,Michael L. Fitzgerald,,county,Warren,10578
Treasurer of State,,David D. Jamison,,county,Warren,8888
Treasurer of State,,Write-in,,county,Warren,15
Treasurer of State,,Over Votes,,county,Warren,0
Treasurer of State,,Under Votes,,county,Warren,900
Treasurer of State,,Total,,county,Warren,20381
Treasurer of State,,Michael L. Fitzgerald,,county,Washington,3861
Treasurer of State,,David D. Jamison,,county,Washington,4304
Treasurer of State,,Write-in,,county,Washington,4
Treasurer of State,,Over Votes,,county,Washington,1
Treasurer of State,,Under Votes,,county,Washington,701
Treasurer of State,,Total,,county,Washington,8871
Treasurer of State,,Michael L. Fitzgerald,,county,Wayne,1087
Treasurer of State,,David D. Jamison,,county,Wayne,1171
Treasurer of State,,Write-in,,county,Wayne,0
Treasurer of State,,Over Votes,,county,Wayne,0
Treasurer of State,,Under Votes,,county,Wayne,98
Treasurer of State,,Total,,county,Wayne,2356
Treasurer of State,,Michael L. Fitzgerald,,county,Webster,7275
Treasurer of State,,David D. Jamison,,county,Webster,5377
Treasurer of State,,Write-in,,county,Webster,4
Treasurer of State,,Over Votes,,county,Webster,1
Treasurer of State,,Under Votes,,county,Webster,606
Treasurer of State,,Total,,county,Webster,13263
Treasurer of State,,Michael L. Fitzgerald,,county,Winnebago,2138
Treasurer of State,,David D. Jamison,,county,Winnebago,2176
Treasurer of State,,Write-in,,county,Winnebago,2
Treasurer of State,,Over Votes,,county,Winnebago,0
Treasurer of State,,Under Votes,,county,Winnebago,155
Treasurer of State,,Total,,county,Winnebago,4471
Treasurer of State,,Michael L. Fitzgerald,,county,Winneshiek,4530
Treasurer of State,,David D. Jamison,,county,Winneshiek,3216
Treasurer of State,,Write-in,,county,Winneshiek,4
Treasurer of State,,Over Votes,,county,Winneshiek,1
Treasurer of State,,Under Votes,,county,Winneshiek,556
Treasurer of State,,Total,,county,Winneshiek,8307
Treasurer of State,,Michael L. Fitzgerald,,county,Woodbury,13990
Treasurer of State,,David D. Jamison,,county,Woodbury,15793
Treasurer of State,,Write-in,,county,Woodbury,36
Treasurer of State,,Over Votes,,county,Woodbury,10
Treasurer of State,,Under Votes,,county,Woodbury,1608
Treasurer of State,,Total,,county,Woodbury,31437
Treasurer of State,,Michael L. Fitzgerald,,county,Worth,1796
Treasurer of State,,David D. Jamison,,county,Worth,1298
Treasurer of State,,Write-in,,county,Worth,0
Treasurer of State,,Over Votes,,county,Worth,0
Treasurer of State,,Under Votes,,county,Worth,131
Treasurer of State,,Total,,county,Worth,3225
Treasurer of State,,Michael L. Fitzgerald,,county,Wright,2265
Treasurer of State,,David D. Jamison,,county,Wright,2418
Treasurer of State,,Write-in,,county,Wright,1
Treasurer of State,,Over Votes,,county,Wright,1
Treasurer of State,,Under Votes,,county,Wright,255
Treasurer of State,,Total,,county,Wright,4940
Treasurer of State,,Michael L. Fitzgerald,,county,Grand Totals,567422
Treasurer of State,,David D. Jamison,,county,Grand Totals,504605
Treasurer of State,,Write-in,,county,Grand Totals,795
Treasurer of State,,Over Votes,,county,Grand Totals,126
Treasurer of State,,Under Votes,,county,Grand Totals,60473
Treasurer of State,,Total,,county,Grand Totals,1133421
Secretary of Agriculture,,Francis Thicke,,county,Adair,766
Secretary of Agriculture,,Bill Northey,,county,Adair,2219
Secretary of Agriculture,,Write-in,,county,Adair,1
Secretary of Agriculture,,Over Votes,,county,Adair,0
Secretary of Agriculture,,Under Votes,,county,Adair,136
Secretary of Agriculture,,Total,,county,Adair,3122
Secretary of Agriculture,,Francis Thicke,,county,Adams,462
Secretary of Agriculture,,Bill Northey,,county,Adams,1213
Secretary of Agriculture,,Write-in,,county,Adams,3
Secretary of Agriculture,,Over Votes,,county,Adams,0
Secretary of Agriculture,,Under Votes,,county,Adams,102
Secretary of Agriculture,,Total,,county,Adams,1780
Secretary of Agriculture,,Francis Thicke,,county,Allamakee,1635
Secretary of Agriculture,,Bill Northey,,county,Allamakee,3462
Secretary of Agriculture,,Write-in,,county,Allamakee,4
Secretary of Agriculture,,Over Votes,,county,Allamakee,0
Secretary of Agriculture,,Under Votes,,county,Allamakee,309
Secretary of Agriculture,,Total,,county,Allamakee,5410
Secretary of Agriculture,,Francis Thicke,,county,Appanoose,1422
Secretary of Agriculture,,Bill Northey,,county,Appanoose,3026
Secretary of Agriculture,,Write-in,,county,Appanoose,2
Secretary of Agriculture,,Over Votes,,county,Appanoose,0
Secretary of Agriculture,,Under Votes,,county,Appanoose,212
Secretary of Agriculture,,Total,,county,Appanoose,4662
Secretary of Agriculture,,Francis Thicke,,county,Audubon,743
Secretary of Agriculture,,Bill Northey,,county,Audubon,1791
Secretary of Agriculture,,Write-in,,county,Audubon,2
Secretary of Agriculture,,Over Votes,,county,Audubon,0
Secretary of Agriculture,,Under Votes,,county,Audubon,262
Secretary of Agriculture,,Total,,county,Audubon,2798
Secretary of Agriculture,,Francis Thicke,,county,Benton,2998
Secretary of Agriculture,,Bill Northey,,county,Benton,6648
Secretary of Agriculture,,Write-in,,county,Benton,8
Secretary of Agriculture,,Over Votes,,county,Benton,0
Secretary of Agriculture,,Under Votes,,county,Benton,437
Secretary of Agriculture,,Total,,county,Benton,10091
Secretary of Agriculture,,Francis Thicke,,county,Black Hawk,17966
Secretary of Agriculture,,Bill Northey,,county,Black Hawk,25698
Secretary of Agriculture,,Write-in,,county,Black Hawk,25
Secretary of Agriculture,,Over Votes,,county,Black Hawk,7
Secretary of Agriculture,,Under Votes,,county,Black Hawk,1965
Secretary of Agriculture,,Total,,county,Black Hawk,45661
Secretary of Agriculture,,Francis Thicke,,county,Boone,3693
Secretary of Agriculture,,Bill Northey,,county,Boone,6728
Secretary of Agriculture,,Write-in,,county,Boone,4
Secretary of Agriculture,,Over Votes,,county,Boone,0
Secretary of Agriculture,,Under Votes,,county,Boone,465
Secretary of Agriculture,,Total,,county,Boone,10890
Secretary of Agriculture,,Francis Thicke,,county,Bremer,2923
Secretary of Agriculture,,Bill Northey,,county,Bremer,6585
Secretary of Agriculture,,Write-in,,county,Bremer,3
Secretary of Agriculture,,Over Votes,,county,Bremer,0
Secretary of Agriculture,,Under Votes,,county,Bremer,405
Secretary of Agriculture,,Total,,county,Bremer,9916
Secretary of Agriculture,,Francis Thicke,,county,Buchanan,2801
Secretary of Agriculture,,Bill Northey,,county,Buchanan,4900
Secretary of Agriculture,,Write-in,,county,Buchanan,1
Secretary of Agriculture,,Over Votes,,county,Buchanan,0
Secretary of Agriculture,,Under Votes,,county,Buchanan,309
Secretary of Agriculture,,Total,,county,Buchanan,8011
Secretary of Agriculture,,Francis Thicke,,county,Buena Vista,1345
Secretary of Agriculture,,Bill Northey,,county,Buena Vista,4027
Secretary of Agriculture,,Write-in,,county,Buena Vista,5
Secretary of Agriculture,,Over Votes,,county,Buena Vista,0
Secretary of Agriculture,,Under Votes,,county,Buena Vista,292
Secretary of Agriculture,,Total,,county,Buena Vista,5669
Secretary of Agriculture,,Francis Thicke,,county,Butler,1336
Secretary of Agriculture,,Bill Northey,,county,Butler,4175
Secretary of Agriculture,,Write-in,,county,Butler,1
Secretary of Agriculture,,Over Votes,,county,Butler,1
Secretary of Agriculture,,Under Votes,,county,Butler,235
Secretary of Agriculture,,Total,,county,Butler,5748
Secretary of Agriculture,,Francis Thicke,,county,Calhoun,987
Secretary of Agriculture,,Bill Northey,,county,Calhoun,2913
Secretary of Agriculture,,Write-in,,county,Calhoun,1
Secretary of Agriculture,,Over Votes,,county,Calhoun,0
Secretary of Agriculture,,Under Votes,,county,Calhoun,172
Secretary of Agriculture,,Total,,county,Calhoun,4073
Secretary of Agriculture,,Francis Thicke,,county,Carroll,2511
Secretary of Agriculture,,Bill Northey,,county,Carroll,5042
Secretary of Agriculture,,Write-in,,county,Carroll,6
Secretary of Agriculture,,Over Votes,,county,Carroll,0
Secretary of Agriculture,,Under Votes,,county,Carroll,884
Secretary of Agriculture,,Total,,county,Carroll,8443
Secretary of Agriculture,,Francis Thicke,,county,Cass,1297
Secretary of Agriculture,,Bill Northey,,county,Cass,3699
Secretary of Agriculture,,Write-in,,county,Cass,2
Secretary of Agriculture,,Over Votes,,county,Cass,0
Secretary of Agriculture,,Under Votes,,county,Cass,296
Secretary of Agriculture,,Total,,county,Cass,5294
Secretary of Agriculture,,Francis Thicke,,county,Cedar,2083
Secretary of Agriculture,,Bill Northey,,county,Cedar,4679
Secretary of Agriculture,,Write-in,,county,Cedar,4
Secretary of Agriculture,,Over Votes,,county,Cedar,0
Secretary of Agriculture,,Under Votes,,county,Cedar,378
Secretary of Agriculture,,Total,,county,Cedar,7144
Secretary of Agriculture,,Francis Thicke,,county,Cerro Gordo,6051
Secretary of Agriculture,,Bill Northey,,county,Cerro Gordo,10818
Secretary of Agriculture,,Write-in,,county,Cerro Gordo,15
Secretary of Agriculture,,Over Votes,,county,Cerro Gordo,3
Secretary of Agriculture,,Under Votes,,county,Cerro Gordo,605
Secretary of Agriculture,,Total,,county,Cerro Gordo,17492
Secretary of Agriculture,,Francis Thicke,,county,Cherokee,1181
Secretary of Agriculture,,Bill Northey,,county,Cherokee,3388
Secretary of Agriculture,,Write-in,,county,Cherokee,1
Secretary of Agriculture,,Over Votes,,county,Cherokee,1
Secretary of Agriculture,,Under Votes,,county,Cherokee,215
Secretary of Agriculture,,Total,,county,Cherokee,4786
Secretary of Agriculture,,Francis Thicke,,county,Chickasaw,1546
Secretary of Agriculture,,Bill Northey,,county,Chickasaw,3243
Secretary of Agriculture,,Write-in,,county,Chickasaw,1
Secretary of Agriculture,,Over Votes,,county,Chickasaw,0
Secretary of Agriculture,,Under Votes,,county,Chickasaw,232
Secretary of Agriculture,,Total,,county,Chickasaw,5022
Secretary of Agriculture,,Francis Thicke,,county,Clarke,1064
Secretary of Agriculture,,Bill Northey,,county,Clarke,2527
Secretary of Agriculture,,Write-in,,county,Clarke,3
Secretary of Agriculture,,Over Votes,,county,Clarke,1
Secretary of Agriculture,,Under Votes,,county,Clarke,185
Secretary of Agriculture,,Total,,county,Clarke,3780
Secretary of Agriculture,,Francis Thicke,,county,Clay,1259
Secretary of Agriculture,,Bill Northey,,county,Clay,4394
Secretary of Agriculture,,Write-in,,county,Clay,4
Secretary of Agriculture,,Over Votes,,county,Clay,0
Secretary of Agriculture,,Under Votes,,county,Clay,181
Secretary of Agriculture,,Total,,county,Clay,5838
Secretary of Agriculture,,Francis Thicke,,county,Clayton,2234
Secretary of Agriculture,,Bill Northey,,county,Clayton,4509
Secretary of Agriculture,,Write-in,,county,Clayton,3
Secretary of Agriculture,,Over Votes,,county,Clayton,2
Secretary of Agriculture,,Under Votes,,county,Clayton,317
Secretary of Agriculture,,Total,,county,Clayton,7065
Secretary of Agriculture,,Francis Thicke,,county,Clinton,7685
Secretary of Agriculture,,Bill Northey,,county,Clinton,8758
Secretary of Agriculture,,Write-in,,county,Clinton,17
Secretary of Agriculture,,Over Votes,,county,Clinton,3
Secretary of Agriculture,,Under Votes,,county,Clinton,961
Secretary of Agriculture,,Total,,county,Clinton,17424
Secretary of Agriculture,,Francis Thicke,,county,Crawford,1480
Secretary of Agriculture,,Bill Northey,,county,Crawford,3169
Secretary of Agriculture,,Write-in,,county,Crawford,1
Secretary of Agriculture,,Over Votes,,county,Crawford,1
Secretary of Agriculture,,Under Votes,,county,Crawford,612
Secretary of Agriculture,,Total,,county,Crawford,5263
Secretary of Agriculture,,Francis Thicke,,county,Dallas,7139
Secretary of Agriculture,,Bill Northey,,county,Dallas,17490
Secretary of Agriculture,,Write-in,,county,Dallas,22
Secretary of Agriculture,,Over Votes,,county,Dallas,5
Secretary of Agriculture,,Under Votes,,county,Dallas,1073
Secretary of Agriculture,,Total,,county,Dallas,25729
Secretary of Agriculture,,Francis Thicke,,county,Davis,1080
Secretary of Agriculture,,Bill Northey,,county,Davis,1909
Secretary of Agriculture,,Write-in,,county,Davis,1
Secretary of Agriculture,,Over Votes,,county,Davis,0
Secretary of Agriculture,,Under Votes,,county,Davis,159
Secretary of Agriculture,,Total,,county,Davis,3149
Secretary of Agriculture,,Francis Thicke,,county,Decatur,901
Secretary of Agriculture,,Bill Northey,,county,Decatur,1881
Secretary of Agriculture,,Write-in,,county,Decatur,0
Secretary of Agriculture,,Over Votes,,county,Decatur,0
Secretary of Agriculture,,Under Votes,,county,Decatur,177
Secretary of Agriculture,,Total,,county,Decatur,2959
Secretary of Agriculture,,Francis Thicke,,county,Delaware,1859
Secretary of Agriculture,,Bill Northey,,county,Delaware,4850
Secretary of Agriculture,,Write-in,,county,Delaware,2
Secretary of Agriculture,,Over Votes,,county,Delaware,0
Secretary of Agriculture,,Under Votes,,county,Delaware,329
Secretary of Agriculture,,Total,,county,Delaware,7040
Secretary of Agriculture,,Francis Thicke,,county,Des Moines,6922
Secretary of Agriculture,,Bill Northey,,county,Des Moines,7210
Secretary of Agriculture,,Write-in,,county,Des Moines,10
Secretary of Agriculture,,Over Votes,,county,Des Moines,0
Secretary of Agriculture,,Under Votes,,county,Des Moines,943
Secretary of Agriculture,,Total,,county,Des Moines,15085
Secretary of Agriculture,,Francis Thicke,,county,Dickinson,1605
Secretary of Agriculture,,Bill Northey,,county,Dickinson,5558
Secretary of Agriculture,,Write-in,,county,Dickinson,4
Secretary of Agriculture,,Over Votes,,county,Dickinson,0
Secretary of Agriculture,,Under Votes,,county,Dickinson,164
Secretary of Agriculture,,Total,,county,Dickinson,7331
Secretary of Agriculture,,Francis Thicke,,county,Dubuque,14484
Secretary of Agriculture,,Bill Northey,,county,Dubuque,17212
Secretary of Agriculture,,Write-in,,county,Dubuque,24
Secretary of Agriculture,,Over Votes,,county,Dubuque,1
Secretary of Agriculture,,Under Votes,,county,Dubuque,2510
Secretary of Agriculture,,Total,,county,Dubuque,34231
Secretary of Agriculture,,Francis Thicke,,county,Emmet,1044
Secretary of Agriculture,,Bill Northey,,county,Emmet,2400
Secretary of Agriculture,,Write-in,,county,Emmet,2
Secretary of Agriculture,,Over Votes,,county,Emmet,1
Secretary of Agriculture,,Under Votes,,county,Emmet,185
Secretary of Agriculture,,Total,,county,Emmet,3632
Secretary of Agriculture,,Francis Thicke,,county,Fayette,2503
Secretary of Agriculture,,Bill Northey,,county,Fayette,5258
Secretary of Agriculture,,Write-in,,county,Fayette,3
Secretary of Agriculture,,Over Votes,,county,Fayette,0
Secretary of Agriculture,,Under Votes,,county,Fayette,220
Secretary of Agriculture,,Total,,county,Fayette,7984
Secretary of Agriculture,,Francis Thicke,,county,Floyd,1970
Secretary of Agriculture,,Bill Northey,,county,Floyd,3928
Secretary of Agriculture,,Write-in,,county,Floyd,4
Secretary of Agriculture,,Over Votes,,county,Floyd,0
Secretary of Agriculture,,Under Votes,,county,Floyd,245
Secretary of Agriculture,,Total,,county,Floyd,6147
Secretary of Agriculture,,Francis Thicke,,county,Franklin,820
Secretary of Agriculture,,Bill Northey,,county,Franklin,2896
Secretary of Agriculture,,Write-in,,county,Franklin,2
Secretary of Agriculture,,Over Votes,,county,Franklin,0
Secretary of Agriculture,,Under Votes,,county,Franklin,160
Secretary of Agriculture,,Total,,county,Franklin,3878
Secretary of Agriculture,,Francis Thicke,,county,Fremont,810
Secretary of Agriculture,,Bill Northey,,county,Fremont,1694
Secretary of Agriculture,,Write-in,,county,Fremont,1
Secretary of Agriculture,,Over Votes,,county,Fremont,2
Secretary of Agriculture,,Under Votes,,county,Fremont,208
Secretary of Agriculture,,Total,,county,Fremont,2715
Secretary of Agriculture,,Francis Thicke,,county,Greene,1087
Secretary of Agriculture,,Bill Northey,,county,Greene,2550
Secretary of Agriculture,,Write-in,,county,Greene,3
Secretary of Agriculture,,Over Votes,,county,Greene,2
Secretary of Agriculture,,Under Votes,,county,Greene,199
Secretary of Agriculture,,Total,,county,Greene,3841
Secretary of Agriculture,,Francis Thicke,,county,Grundy,990
Secretary of Agriculture,,Bill Northey,,county,Grundy,4148
Secretary of Agriculture,,Write-in,,county,Grundy,3
Secretary of Agriculture,,Over Votes,,county,Grundy,1
Secretary of Agriculture,,Under Votes,,county,Grundy,188
Secretary of Agriculture,,Total,,county,Grundy,5330
Secretary of Agriculture,,Francis Thicke,,county,Guthrie,1210
Secretary of Agriculture,,Bill Northey,,county,Guthrie,3235
Secretary of Agriculture,,Write-in,,county,Guthrie,2
Secretary of Agriculture,,Over Votes,,county,Guthrie,1
Secretary of Agriculture,,Under Votes,,county,Guthrie,169
Secretary of Agriculture,,Total,,county,Guthrie,4617
Secretary of Agriculture,,Francis Thicke,,county,Hamilton,1824
Secretary of Agriculture,,Bill Northey,,county,Hamilton,4229
Secretary of Agriculture,,Write-in,,county,Hamilton,4
Secretary of Agriculture,,Over Votes,,county,Hamilton,1
Secretary of Agriculture,,Under Votes,,county,Hamilton,240
Secretary of Agriculture,,Total,,county,Hamilton,6298
Secretary of Agriculture,,Francis Thicke,,county,Hancock,1033
Secretary of Agriculture,,Bill Northey,,county,Hancock,3504
Secretary of Agriculture,,Write-in,,county,Hancock,3
Secretary of Agriculture,,Over Votes,,county,Hancock,1
Secretary of Agriculture,,Under Votes,,county,Hancock,184
Secretary of Agriculture,,Total,,county,Hancock,4725
Secretary of Agriculture,,Francis Thicke,,county,Hardin,1716
Secretary of Agriculture,,Bill Northey,,county,Hardin,4732
Secretary of Agriculture,,Write-in,,county,Hardin,2
Secretary of Agriculture,,Over Votes,,county,Hardin,0
Secretary of Agriculture,,Under Votes,,county,Hardin,275
Secretary of Agriculture,,Total,,county,Hardin,6725
Secretary of Agriculture,,Francis Thicke,,county,Harrison,1701
Secretary of Agriculture,,Bill Northey,,county,Harrison,3320
Secretary of Agriculture,,Write-in,,county,Harrison,1
Secretary of Agriculture,,Over Votes,,county,Harrison,0
Secretary of Agriculture,,Under Votes,,county,Harrison,341
Secretary of Agriculture,,Total,,county,Harrison,5363
Secretary of Agriculture,,Francis Thicke,,county,Henry,2020
Secretary of Agriculture,,Bill Northey,,county,Henry,4603
Secretary of Agriculture,,Write-in,,county,Henry,2
Secretary of Agriculture,,Over Votes,,county,Henry,0
Secretary of Agriculture,,Under Votes,,county,Henry,299
Secretary of Agriculture,,Total,,county,Henry,6924
