county,precinct,office,district,candidate,party,votes,absentee,election_day
Pottawattamie,CB 11,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,CB 12,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,CB 13,President,,Ricki Sue King and Dayna R. Chandler,GKH,1,0,1
Pottawattamie,CB 14,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,CB 15,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,CB 16,President,,Ricki Sue King and Dayna R. Chandler,GKH,2,1,1
Pottawattamie,CB 17,President,,Ricki Sue King and Dayna R. Chandler,GKH,2,2,0
Pottawattamie,CB 18,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,CB 19,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,CB 20,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,CB 21,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Carter Lake 1,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Carter Lake 2,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Avoca,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Carson,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Crescent,President,,Ricki Sue King and Dayna R. Chandler,GKH,1,1,0
Pottawattamie,Garner,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,GLWCW,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Hancock,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Lewis 1,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Lewis 2,President,,Ricki Sue King and Dayna R. Chandler,GKH,1,0,1
Pottawattamie,Macedonia,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,McClelland,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Minden,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Neola,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Oakland,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Treynor,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,Underwood,President,,Ricki Sue King and Dayna R. Chandler,GKH,1,1,0
Pottawattamie,Walnut,President,,Ricki Sue King and Dayna R. Chandler,GKH,0,0,0
Pottawattamie,CB 01,President,,Brock Pierce and Karla Ballard,,1,1,0
Pottawattamie,CB 02,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 03,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 04,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 05,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 06,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 07,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 08,President,,Brock Pierce and Karla Ballard,,1,0,1
Pottawattamie,CB 09,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 10A,President,,Brock Pierce and Karla Ballard,,1,1,0
Pottawattamie,CB 10B,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 11,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 12,President,,Brock Pierce and Karla Ballard,,3,2,1
Pottawattamie,CB 13,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 14,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 15,President,,Brock Pierce and Karla Ballard,,1,1,0
Pottawattamie,CB 16,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 17,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 18,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 19,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 20,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 21,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Carter Lake 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Carter Lake 2,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Avoca,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Carson,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Crescent,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Garner,President,,Brock Pierce and Karla Ballard,,3,2,1
Pottawattamie,GLWCW,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Hancock,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Lewis 1,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Lewis 2,President,,Brock Pierce and Karla Ballard,,1,1,0
Pottawattamie,Macedonia,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,McClelland,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Minden,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Neola,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Oakland,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Treynor,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Underwood,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,Walnut,President,,Brock Pierce and Karla Ballard,,0,0,0
Pottawattamie,CB 01,President,,Kanye West and Michelle Tidball,,0,0,0
Pottawattamie,CB 02,President,,Kanye West and Michelle Tidball,,1,1,0
Pottawattamie,CB 03,President,,Kanye West and Michelle Tidball,,2,0,2
Pottawattamie,CB 04,President,,Kanye West and Michelle Tidball,,0,0,0
Pottawattamie,CB 05,President,,Kanye West and Michelle Tidball,,4,3,1
Pottawattamie,CB 06,President,,Kanye West and Michelle Tidball,,1,0,1
Pottawattamie,CB 07,President,,Kanye West and Michelle Tidball,,3,3,0
Pottawattamie,CB 08,President,,Kanye West and Michelle Tidball,,2,1,1
Pottawattamie,CB 09,President,,Kanye West and Michelle Tidball,,5,3,2
Pottawattamie,CB 10A,President,,Kanye West and Michelle Tidball,,3,2,1
Pottawattamie,CB 10B,President,,Kanye West and Michelle Tidball,,1,1,0
Pottawattamie,CB 11,President,,Kanye West and Michelle Tidball,,4,2,2
Pottawattamie,CB 12,President,,Kanye West and Michelle Tidball,,3,2,1
Pottawattamie,CB 13,President,,Kanye West and Michelle Tidball,,2,0,2
Pottawattamie,CB 14,President,,Kanye West and Michelle Tidball,,0,0,0
Pottawattamie,CB 15,President,,Kanye West and Michelle Tidball,,4,2,2
Pottawattamie,CB 16,President,,Kanye West and Michelle Tidball,,4,1,3
Pottawattamie,CB 17,President,,Kanye West and Michelle Tidball,,4,2,2
Pottawattamie,CB 18,President,,Kanye West and Michelle Tidball,,3,3,0
Pottawattamie,CB 19,President,,Kanye West and Michelle Tidball,,2,2,0
Pottawattamie,CB 20,President,,Kanye West and Michelle Tidball,,2,1,1
Pottawattamie,CB 21,President,,Kanye West and Michelle Tidball,,2,2,0
Pottawattamie,Carter Lake 1,President,,Kanye West and Michelle Tidball,,1,0,1
Pottawattamie,Carter Lake 2,President,,Kanye West and Michelle Tidball,,2,1,1
Pottawattamie,Avoca,President,,Kanye West and Michelle Tidball,,3,2,1
Pottawattamie,Carson,President,,Kanye West and Michelle Tidball,,1,1,0
Pottawattamie,Crescent,President,,Kanye West and Michelle Tidball,,1,1,0
Pottawattamie,Garner,President,,Kanye West and Michelle Tidball,,2,1,1
Pottawattamie,GLWCW,President,,Kanye West and Michelle Tidball,,0,0,0
Pottawattamie,Hancock,President,,Kanye West and Michelle Tidball,,0,0,0
Pottawattamie,Lewis 1,President,,Kanye West and Michelle Tidball,,3,3,0
Pottawattamie,Lewis 2,President,,Kanye West and Michelle Tidball,,0,0,0
Pottawattamie,Macedonia,President,,Kanye West and Michelle Tidball,,0,0,0
Pottawattamie,McClelland,President,,Kanye West and Michelle Tidball,,2,1,1
Pottawattamie,Minden,President,,Kanye West and Michelle Tidball,,0,0,0
Pottawattamie,Neola,President,,Kanye West and Michelle Tidball,,2,2,0
Pottawattamie,Oakland,President,,Kanye West and Michelle Tidball,,2,1,1
Pottawattamie,Treynor,President,,Kanye West and Michelle Tidball,,6,4,2
Pottawattamie,Underwood,President,,Kanye West and Michelle Tidball,,3,0,3
Pottawattamie,Walnut,President,,Kanye West and Michelle Tidball,,1,0,1
Pottawattamie,CB 01,President,,Write-in,,2,2,0
Pottawattamie,CB 02,President,,Write-in,,0,0,0
Pottawattamie,CB 03,President,,Write-in,,0,0,0
Pottawattamie,CB 04,President,,Write-in,,0,0,0
Pottawattamie,CB 05,President,,Write-in,,1,1,0
Pottawattamie,CB 06,President,,Write-in,,5,4,1
Pottawattamie,CB 07,President,,Write-in,,6,3,3
Pottawattamie,CB 08,President,,Write-in,,10,8,2
Pottawattamie,CB 09,President,,Write-in,,2,2,0
Pottawattamie,CB 10A,President,,Write-in,,5,2,3
Pottawattamie,CB 10B,President,,Write-in,,4,4,0
Pottawattamie,CB 11,President,,Write-in,,6,3,3
Pottawattamie,CB 12,President,,Write-in,,6,2,4
Pottawattamie,CB 13,President,,Write-in,,9,5,4
Pottawattamie,CB 14,President,,Write-in,,1,1,0
Pottawattamie,CB 15,President,,Write-in,,1,1,0
Pottawattamie,CB 16,President,,Write-in,,4,2,2
Pottawattamie,CB 17,President,,Write-in,,8,5,3
Pottawattamie,CB 18,President,,Write-in,,1,0,1
Pottawattamie,CB 19,President,,Write-in,,3,3,0
Pottawattamie,CB 20,President,,Write-in,,2,1,1
Pottawattamie,CB 21,President,,Write-in,,2,2,0
Pottawattamie,Carter Lake 1,President,,Write-in,,0,0,0
Pottawattamie,Carter Lake 2,President,,Write-in,,0,0,0
Pottawattamie,Avoca,President,,Write-in,,1,0,1
Pottawattamie,Carson,President,,Write-in,,3,1,2
Pottawattamie,Crescent,President,,Write-in,,3,2,1
Pottawattamie,Garner,President,,Write-in,,4,3,1
Pottawattamie,GLWCW,President,,Write-in,,2,0,2
Pottawattamie,Hancock,President,,Write-in,,0,0,0
Pottawattamie,Lewis 1,President,,Write-in,,3,2,1
Pottawattamie,Lewis 2,President,,Write-in,,3,3,0
Pottawattamie,Macedonia,President,,Write-in,,0,0,0
Pottawattamie,McClelland,President,,Write-in,,0,0,0
Pottawattamie,Minden,President,,Write-in,,2,1,1
Pottawattamie,Neola,President,,Write-in,,0,0,0
Pottawattamie,Oakland,President,,Write-in,,2,0,2
Pottawattamie,Treynor,President,,Write-in,,1,0,1
Pottawattamie,Underwood,President,,Write-in,,0,0,0
Pottawattamie,Walnut,President,,Write-in,,3,1,2
Pottawattamie,CB 01,U.S. Senate,,Theresa Greenfield,DEM,396,312,84
Pottawattamie,CB 02,U.S. Senate,,Theresa Greenfield,DEM,486,373,113
Pottawattamie,CB 03,U.S. Senate,,Theresa Greenfield,DEM,401,298,103
Pottawattamie,CB 04,U.S. Senate,,Theresa Greenfield,DEM,469,378,91
Pottawattamie,CB 05,U.S. Senate,,Theresa Greenfield,DEM,440,348,92
Pottawattamie,CB 06,U.S. Senate,,Theresa Greenfield,DEM,743,587,156
Pottawattamie,CB 07,U.S. Senate,,Theresa Greenfield,DEM,696,516,180
Pottawattamie,CB 08,U.S. Senate,,Theresa Greenfield,DEM,812,627,185
Pottawattamie,CB 09,U.S. Senate,,Theresa Greenfield,DEM,607,480,127
Pottawattamie,CB 10A,U.S. Senate,,Theresa Greenfield,DEM,872,700,172
Pottawattamie,CB 10B,U.S. Senate,,Theresa Greenfield,DEM,767,598,169
Pottawattamie,CB 11,U.S. Senate,,Theresa Greenfield,DEM,725,532,193
Pottawattamie,CB 12,U.S. Senate,,Theresa Greenfield,DEM,665,516,149
Pottawattamie,CB 13,U.S. Senate,,Theresa Greenfield,DEM,411,326,85
Pottawattamie,CB 14,U.S. Senate,,Theresa Greenfield,DEM,422,280,142
Pottawattamie,CB 15,U.S. Senate,,Theresa Greenfield,DEM,509,362,147
Pottawattamie,CB 16,U.S. Senate,,Theresa Greenfield,DEM,500,345,155
Pottawattamie,CB 17,U.S. Senate,,Theresa Greenfield,DEM,647,464,183
Pottawattamie,CB 18,U.S. Senate,,Theresa Greenfield,DEM,608,420,188
Pottawattamie,CB 19,U.S. Senate,,Theresa Greenfield,DEM,437,342,95
Pottawattamie,CB 20,U.S. Senate,,Theresa Greenfield,DEM,456,333,123
Pottawattamie,CB 21,U.S. Senate,,Theresa Greenfield,DEM,415,306,109
Pottawattamie,Carter Lake 1,U.S. Senate,,Theresa Greenfield,DEM,351,244,107
Pottawattamie,Carter Lake 2,U.S. Senate,,Theresa Greenfield,DEM,345,203,142
Pottawattamie,Avoca,U.S. Senate,,Theresa Greenfield,DEM,380,221,159
Pottawattamie,Carson,U.S. Senate,,Theresa Greenfield,DEM,166,87,79
Pottawattamie,Crescent,U.S. Senate,,Theresa Greenfield,DEM,613,501,112
Pottawattamie,Garner,U.S. Senate,,Theresa Greenfield,DEM,670,561,109
Pottawattamie,GLWCW,U.S. Senate,,Theresa Greenfield,DEM,120,75,45
Pottawattamie,Hancock,U.S. Senate,,Theresa Greenfield,DEM,65,47,18
Pottawattamie,Lewis 1,U.S. Senate,,Theresa Greenfield,DEM,525,414,111
Pottawattamie,Lewis 2,U.S. Senate,,Theresa Greenfield,DEM,540,424,116
Pottawattamie,Macedonia,U.S. Senate,,Theresa Greenfield,DEM,78,35,43
Pottawattamie,McClelland,U.S. Senate,,Theresa Greenfield,DEM,158,124,34
Pottawattamie,Minden,U.S. Senate,,Theresa Greenfield,DEM,199,133,66
Pottawattamie,Neola,U.S. Senate,,Theresa Greenfield,DEM,373,250,123
Pottawattamie,Oakland,U.S. Senate,,Theresa Greenfield,DEM,349,240,109
Pottawattamie,Treynor,U.S. Senate,,Theresa Greenfield,DEM,324,190,134
Pottawattamie,Underwood,U.S. Senate,,Theresa Greenfield,DEM,602,443,159
Pottawattamie,Walnut,U.S. Senate,,Theresa Greenfield,DEM,178,106,72
Pottawattamie,CB 01,U.S. Senate,,Joni Ernst,REP,330,181,149
Pottawattamie,CB 02,U.S. Senate,,Joni Ernst,REP,578,323,255
Pottawattamie,CB 03,U.S. Senate,,Joni Ernst,REP,397,216,181
Pottawattamie,CB 04,U.S. Senate,,Joni Ernst,REP,441,254,187
Pottawattamie,CB 05,U.S. Senate,,Joni Ernst,REP,451,242,209
Pottawattamie,CB 06,U.S. Senate,,Joni Ernst,REP,692,374,318
Pottawattamie,CB 07,U.S. Senate,,Joni Ernst,REP,695,378,317
Pottawattamie,CB 08,U.S. Senate,,Joni Ernst,REP,873,512,361
Pottawattamie,CB 09,U.S. Senate,,Joni Ernst,REP,670,410,260
Pottawattamie,CB 10A,U.S. Senate,,Joni Ernst,REP,1000,600,400
Pottawattamie,CB 10B,U.S. Senate,,Joni Ernst,REP,1169,703,466
Pottawattamie,CB 11,U.S. Senate,,Joni Ernst,REP,648,319,329
Pottawattamie,CB 12,U.S. Senate,,Joni Ernst,REP,782,413,369
Pottawattamie,CB 13,U.S. Senate,,Joni Ernst,REP,327,197,130
Pottawattamie,CB 14,U.S. Senate,,Joni Ernst,REP,380,192,188
Pottawattamie,CB 15,U.S. Senate,,Joni Ernst,REP,374,208,166
Pottawattamie,CB 16,U.S. Senate,,Joni Ernst,REP,460,227,233
Pottawattamie,CB 17,U.S. Senate,,Joni Ernst,REP,601,273,328
Pottawattamie,CB 18,U.S. Senate,,Joni Ernst,REP,598,264,334
Pottawattamie,CB 19,U.S. Senate,,Joni Ernst,REP,449,256,193
Pottawattamie,CB 20,U.S. Senate,,Joni Ernst,REP,586,296,290
Pottawattamie,CB 21,U.S. Senate,,Joni Ernst,REP,479,248,231
Pottawattamie,Carter Lake 1,U.S. Senate,,Joni Ernst,REP,412,160,252
Pottawattamie,Carter Lake 2,U.S. Senate,,Joni Ernst,REP,397,127,270
Pottawattamie,Avoca,U.S. Senate,,Joni Ernst,REP,713,197,516
Pottawattamie,Carson,U.S. Senate,,Joni Ernst,REP,368,122,246
Pottawattamie,Crescent,U.S. Senate,,Joni Ernst,REP,1014,581,433
Pottawattamie,Garner,U.S. Senate,,Joni Ernst,REP,1345,760,585
Pottawattamie,GLWCW,U.S. Senate,,Joni Ernst,REP,386,182,204
Pottawattamie,Hancock,U.S. Senate,,Joni Ernst,REP,158,48,110
Pottawattamie,Lewis 1,U.S. Senate,,Joni Ernst,REP,851,462,389
Pottawattamie,Lewis 2,U.S. Senate,,Joni Ernst,REP,1071,640,431
Pottawattamie,Macedonia,U.S. Senate,,Joni Ernst,REP,136,39,97
Pottawattamie,McClelland,U.S. Senate,,Joni Ernst,REP,515,218,297
Pottawattamie,Minden,U.S. Senate,,Joni Ernst,REP,550,200,350
Pottawattamie,Neola,U.S. Senate,,Joni Ernst,REP,796,324,472
Pottawattamie,Oakland,U.S. Senate,,Joni Ernst,REP,800,334,466
Pottawattamie,Treynor,U.S. Senate,,Joni Ernst,REP,818,325,493
Pottawattamie,Underwood,U.S. Senate,,Joni Ernst,REP,1110,441,669
Pottawattamie,Walnut,U.S. Senate,,Joni Ernst,REP,300,88,212
Pottawattamie,CB 01,U.S. Senate,,Rick Stewart,LIB,19,12,7
Pottawattamie,CB 02,U.S. Senate,,Rick Stewart,LIB,43,26,17
Pottawattamie,CB 03,U.S. Senate,,Rick Stewart,LIB,39,25,14
Pottawattamie,CB 04,U.S. Senate,,Rick Stewart,LIB,26,19,7
Pottawattamie,CB 05,U.S. Senate,,Rick Stewart,LIB,55,38,17
Pottawattamie,CB 06,U.S. Senate,,Rick Stewart,LIB,40,17,23
Pottawattamie,CB 07,U.S. Senate,,Rick Stewart,LIB,42,20,22
Pottawattamie,CB 08,U.S. Senate,,Rick Stewart,LIB,35,18,17
Pottawattamie,CB 09,U.S. Senate,,Rick Stewart,LIB,27,11,16
Pottawattamie,CB 10A,U.S. Senate,,Rick Stewart,LIB,46,25,21
Pottawattamie,CB 10B,U.S. Senate,,Rick Stewart,LIB,27,18,9
Pottawattamie,CB 11,U.S. Senate,,Rick Stewart,LIB,61,39,22
Pottawattamie,CB 12,U.S. Senate,,Rick Stewart,LIB,42,17,25
Pottawattamie,CB 13,U.S. Senate,,Rick Stewart,LIB,48,26,22
Pottawattamie,CB 14,U.S. Senate,,Rick Stewart,LIB,28,15,13
Pottawattamie,CB 15,U.S. Senate,,Rick Stewart,LIB,40,24,16
Pottawattamie,CB 16,U.S. Senate,,Rick Stewart,LIB,62,33,29
Pottawattamie,CB 17,U.S. Senate,,Rick Stewart,LIB,46,19,27
Pottawattamie,CB 18,U.S. Senate,,Rick Stewart,LIB,43,23,20
Pottawattamie,CB 19,U.S. Senate,,Rick Stewart,LIB,24,8,16
Pottawattamie,CB 20,U.S. Senate,,Rick Stewart,LIB,21,10,11
Pottawattamie,CB 21,U.S. Senate,,Rick Stewart,LIB,34,15,19
Pottawattamie,Carter Lake 1,U.S. Senate,,Rick Stewart,LIB,32,14,18
Pottawattamie,Carter Lake 2,U.S. Senate,,Rick Stewart,LIB,29,8,21
Pottawattamie,Avoca,U.S. Senate,,Rick Stewart,LIB,35,22,13
Pottawattamie,Carson,U.S. Senate,,Rick Stewart,LIB,14,1,13
Pottawattamie,Crescent,U.S. Senate,,Rick Stewart,LIB,57,32,25
Pottawattamie,Garner,U.S. Senate,,Rick Stewart,LIB,26,17,9
Pottawattamie,GLWCW,U.S. Senate,,Rick Stewart,LIB,9,2,7
Pottawattamie,Hancock,U.S. Senate,,Rick Stewart,LIB,5,3,2
Pottawattamie,Lewis 1,U.S. Senate,,Rick Stewart,LIB,24,16,8
Pottawattamie,Lewis 2,U.S. Senate,,Rick Stewart,LIB,28,16,12
Pottawattamie,Macedonia,U.S. Senate,,Rick Stewart,LIB,8,3,5
Pottawattamie,McClelland,U.S. Senate,,Rick Stewart,LIB,12,4,8
Pottawattamie,Minden,U.S. Senate,,Rick Stewart,LIB,9,2,7
Pottawattamie,Neola,U.S. Senate,,Rick Stewart,LIB,26,13,13
Pottawattamie,Oakland,U.S. Senate,,Rick Stewart,LIB,21,7,14
Pottawattamie,Treynor,U.S. Senate,,Rick Stewart,LIB,25,11,14
Pottawattamie,Underwood,U.S. Senate,,Rick Stewart,LIB,46,24,22
Pottawattamie,Walnut,U.S. Senate,,Rick Stewart,LIB,15,10,5
Pottawattamie,CB 01,U.S. Senate,,Suzanne Herzog,,13,11,2
Pottawattamie,CB 02,U.S. Senate,,Suzanne Herzog,,19,13,6
Pottawattamie,CB 03,U.S. Senate,,Suzanne Herzog,,9,6,3
Pottawattamie,CB 04,U.S. Senate,,Suzanne Herzog,,20,13,7
Pottawattamie,CB 05,U.S. Senate,,Suzanne Herzog,,8,6,2
Pottawattamie,CB 06,U.S. Senate,,Suzanne Herzog,,13,5,8
Pottawattamie,CB 07,U.S. Senate,,Suzanne Herzog,,20,13,7
Pottawattamie,CB 08,U.S. Senate,,Suzanne Herzog,,14,10,4
Pottawattamie,CB 09,U.S. Senate,,Suzanne Herzog,,15,8,7
Pottawattamie,CB 10A,U.S. Senate,,Suzanne Herzog,,24,19,5
Pottawattamie,CB 10B,U.S. Senate,,Suzanne Herzog,,16,14,2
Pottawattamie,CB 11,U.S. Senate,,Suzanne Herzog,,22,16,6
Pottawattamie,CB 12,U.S. Senate,,Suzanne Herzog,,6,4,2
Pottawattamie,CB 13,U.S. Senate,,Suzanne Herzog,,13,12,1
Pottawattamie,CB 14,U.S. Senate,,Suzanne Herzog,,10,5,5
Pottawattamie,CB 15,U.S. Senate,,Suzanne Herzog,,16,10,6
Pottawattamie,CB 16,U.S. Senate,,Suzanne Herzog,,26,16,10
Pottawattamie,CB 17,U.S. Senate,,Suzanne Herzog,,23,15,8
Pottawattamie,CB 18,U.S. Senate,,Suzanne Herzog,,28,18,10
Pottawattamie,CB 19,U.S. Senate,,Suzanne Herzog,,11,8,3
Pottawattamie,CB 20,U.S. Senate,,Suzanne Herzog,,13,8,5
Pottawattamie,CB 21,U.S. Senate,,Suzanne Herzog,,12,7,5
Pottawattamie,Carter Lake 1,U.S. Senate,,Suzanne Herzog,,11,3,8
Pottawattamie,Carter Lake 2,U.S. Senate,,Suzanne Herzog,,15,8,7
Pottawattamie,Avoca,U.S. Senate,,Suzanne Herzog,,13,4,9
Pottawattamie,Carson,U.S. Senate,,Suzanne Herzog,,5,2,3
Pottawattamie,Crescent,U.S. Senate,,Suzanne Herzog,,14,9,5
Pottawattamie,Garner,U.S. Senate,,Suzanne Herzog,,13,7,6
Pottawattamie,GLWCW,U.S. Senate,,Suzanne Herzog,,5,2,3
Pottawattamie,Hancock,U.S. Senate,,Suzanne Herzog,,5,3,2
Pottawattamie,Lewis 1,U.S. Senate,,Suzanne Herzog,,7,4,3
Pottawattamie,Lewis 2,U.S. Senate,,Suzanne Herzog,,10,5,5
Pottawattamie,Macedonia,U.S. Senate,,Suzanne Herzog,,2,1,1
Pottawattamie,McClelland,U.S. Senate,,Suzanne Herzog,,7,2,5
Pottawattamie,Minden,U.S. Senate,,Suzanne Herzog,,3,0,3
Pottawattamie,Neola,U.S. Senate,,Suzanne Herzog,,13,7,6
Pottawattamie,Oakland,U.S. Senate,,Suzanne Herzog,,18,7,11
Pottawattamie,Treynor,U.S. Senate,,Suzanne Herzog,,7,5,2
Pottawattamie,Underwood,U.S. Senate,,Suzanne Herzog,,21,12,9
